id,legacyId,firstName,lastName,department,school,avgRating,avgDifficulty,numRatings,wouldTakeAgainPercent
VGVhY2hlci0yNDQzMTM2,2443136,Jacob,Sigler,Student Life,Brigham Young University,5,1,1,100
VGVhY2hlci0yNDM3Mzg3,2437387,Dave,Wood,Social Work,Brigham Young University,5,3.2,7,100
VGVhY2hlci0xMDc3MzE3,1077317,Tara,Westbrook,Dance,Brigham Young University,5,2.3,3,100
VGVhY2hlci0yMzQ4ODE3,2348817,Davis,Kane,Physiology,Brigham Young University,4,1,1,100
VGVhY2hlci0yNDIyMjY0,2422264,Arielle,Hubbard,Writing,Brigham Young University,3,5,1,0
VGVhY2hlci0xODExNTcz,1811573,Rosemary,Thackary,Health Science,Brigham Young University,1,5,1,0
VGVhY2hlci0yMzg0NDU5,2384459,Bethanie,Sonnefeld,Writing,Brigham Young University,4.3,2.3,3,66.6667
VGVhY2hlci0xOTYzMjUw,1963250,Charles,Lemon,Spanish,Brigham Young University,3.9,1.7,14,71.4286
VGVhY2hlci0zODg1OTM=,388593,Richard,Chitwood,Fine Arts,Brigham Young University,4.3,2.4,9,100
VGVhY2hlci0xMjI1OTI2,1225926,Marne,Isakson,Student Services,Brigham Young University,3.4,2.4,8,0
VGVhY2hlci0yNDE2MzEx,2416311,Zachery,Power,Writing,Brigham Young University,4.7,2,3,100
VGVhY2hlci0yMTI2OTI3,2126927,Tyler,Hills,Mathematics,Brigham Young University,3,2.8,4,50
VGVhY2hlci0yMzIyODE3,2322817,Haley,Flanders,Theatre amp Media Arts,Brigham Young University,4,2,2,100
VGVhY2hlci03NDU0MTk=,745419,Thomas,Draper,Family & Consumer Science,Brigham Young University,2.5,3.1,28,44.4444
VGVhY2hlci0zMjc2MDU=,327605,Kaylene,Armstrong,Communication,Brigham Young University,2.4,4.1,8,0
VGVhY2hlci0xODE0ODYw,1814860,Jeff,Fox,Political Science,Brigham Young University,3.7,4,3,50
VGVhY2hlci0xMTcxMjIw,1171220,Tammy,Scoville,English,Brigham Young University,4.4,2.6,11,71.4286
VGVhY2hlci0yMzk1ODkw,2395890,Stephen,Rallison,Dance,Brigham Young University,4,3,2,100
VGVhY2hlci0yMzQyNjQy,2342642,Chiung,Siebert,Art,Brigham Young University,5,3.5,2,100
VGVhY2hlci0yMzMxOTA0,2331904,Spencer,Bankhead,Student Life,Brigham Young University,4.5,1,2,100
VGVhY2hlci0yNDA4MjI3,2408227,Levi,Morrison,Information Technology,Brigham Young University,5,4,1,100
VGVhY2hlci0xNTE4NzIy,1518722,Timothy,Coffey,Political Science,Brigham Young University,3,3,14,50
VGVhY2hlci0xMDk0NDM=,109443,Walter,Whipple,Religion,Brigham Young University,4.3,1.7,28,100
VGVhY2hlci0yMDMwMTgz,2030183,OraLyn,Moran,Linguistics,Brigham Young University,3.2,3.2,5,50
VGVhY2hlci0xMTYxMDk=,116109,Dana,Pike,Religion,Brigham Young University,3.8,3.1,27,75
VGVhY2hlci0yMzkzMDAw,2393000,Ashley,Parker,Health & Physical Education,Brigham Young University,5,1,2,100
VGVhY2hlci0yMjc5NzY0,2279764,Kaitlyn,Pieper,Humanities,Brigham Young University,4.4,3.4,12,91.6667
VGVhY2hlci0yMzUyNTEz,2352513,Gavin,Collins,Statistics,Brigham Young University,3,3,6,66.6667
VGVhY2hlci0xMTk4NDQy,1198442,David,Nielsen,English,Brigham Young University,4.2,2.9,18,100
VGVhY2hlci0yMzExMTQw,2311140,Josh,Nelson,Student Life,Brigham Young University,5,1,3,100
VGVhY2hlci0yMDA3ODUz,2007853,Sophia,Roberts,Recreation,Brigham Young University,5,1,3,100
VGVhY2hlci02NDUzODQ=,645384,Danette,Paul,English,Brigham Young University,2.3,3.5,16,0
VGVhY2hlci0yMjAzMjM4,2203238,Conor,Hilton,Writing,Brigham Young University,4.8,2.8,5,100
VGVhY2hlci0yMjU0MjM4,2254238,Kempton,Cox,American Studies,Brigham Young University,5,3,1,100
VGVhY2hlci0xODU5MjM=,185923,Lora Beth,Brown,Health Science,Brigham Young University,3.7,3.1,102,100
VGVhY2hlci0yMDkxOTY0,2091964,Nathan,Gordon,Spanish,Brigham Young University,4.1,2.7,42,83.3333
VGVhY2hlci0xOTM3NjI3,1937627,Alan,Heath,Chinese,Brigham Young University,3.8,2.8,7,66.6667
VGVhY2hlci0xMzA2NzQ5,1306749,Darrell,Babidge,Music,Brigham Young University,3.9,2.6,8,0
VGVhY2hlci0yMzYzOTU1,2363955,Eric,Edvalson,Art,Brigham Young University,4,2,2,100
VGVhY2hlci0yMDMzMzIw,2033320,Elizabeth,Tidwell,English,Brigham Young University,3.5,2.7,7,100
VGVhY2hlci01NzM3MjA=,573720,Deryle,Lonsdale,Linguistics,Brigham Young University,3.7,4,12,100
VGVhY2hlci0yMDk5MjYy,2099262,Macy,Baker,Student Life,Brigham Young University,4.8,2,43,100
VGVhY2hlci0yMzYwNjU1,2360655,CJ,Bott,Mathematics,Brigham Young University,4.8,3.6,14,100
VGVhY2hlci0yMzg2NDM0,2386434,Alex,Gunnerson,Family Life,Brigham Young University,5,2,1,100
VGVhY2hlci0yMzYzODAx,2363801,Kristina,Narvaez,Business Administration,Brigham Young University,1.2,3,5,0
VGVhY2hlci0yMzgxOTk1,2381995,Ted,Piorczynski,Life Sciences,Brigham Young University,5,2,1,100
VGVhY2hlci0xNzEzNzI3,1713727,Christian,Faulconer,Information Systems,Brigham Young University,4.7,3,7,50
VGVhY2hlci0yMjk3Mzc5,2297379,Gary,Griffith,History,Brigham Young University,5,3,1,100
VGVhY2hlci0yNTYyNDc=,256247,Clifford,Mayes,Education,Brigham Young University,3.8,1.7,13,50
VGVhY2hlci0yMjAyMTU4,2202158,Larkin,Weyand,English,Brigham Young University,5,4,3,100
VGVhY2hlci0xNjYwODc0,1660874,Skyler C,Simmons,Mathematics,Brigham Young University,3.8,2.7,19,66.6667
VGVhY2hlci0yMjg4Mzg0,2288384,Ryan,Robbins,Chinese,Brigham Young University,2,2,1,0
VGVhY2hlci0yODMxODk=,283189,Joe,Ostraff,Fine Arts,Brigham Young University,4,2.3,23,0
VGVhY2hlci0yODAwMTQ=,280014,Joseph,Chenworth,Physics,Brigham Young University,2.9,2.9,72,67.7419
VGVhY2hlci0xMjcyMTE0,1272114,Jonathan,Livingstone,Psychology,Brigham Young University,4,2.1,24,0
VGVhY2hlci0yMzY3OTE2,2367916,Tracy,Dustin,Nursing,Brigham Young University,5,3,2,100
VGVhY2hlci05Mjk2ODk=,929689,Carrie,Moore,Communication,Brigham Young University,4.3,2.5,10,50
VGVhY2hlci0yMTIyODI3,2122827,Casey,Bond,Communication,Brigham Young University,4.8,1.5,4,100
VGVhY2hlci0yMzgzMTkw,2383190,Tanner,Crandall,Health Science,Brigham Young University,5,2.5,2,100
VGVhY2hlci05MzEyNTE=,931251,Jeffrey,Tucker,English,Brigham Young University,4,3.1,16,100
VGVhY2hlci0yMzE3NjAw,2317600,Chris,Mero,Family Life,Brigham Young University,5,1,1,100
VGVhY2hlci0yMTc4OTA4,2178908,Alan,Parkinson,Business,Brigham Young University,4,2,4,100
VGVhY2hlci0yMjk0NzE1,2294715,Matthew,Kershaw,Comparative Literature,Brigham Young University,4.6,3.4,5,80
VGVhY2hlci0yMjY2NTUz,2266553,Martin,Erickson,Student Services,Brigham Young University,4.5,3,2,100
VGVhY2hlci0yMzcxNjUy,2371652,Jaekob,Chenina,Business Administration,Brigham Young University,4.8,3.5,4,100
VGVhY2hlci0yMzAwNjY5,2300669,Ben,Daniels,Foreign Languages,Brigham Young University,5,2.3,3,100
VGVhY2hlci0yMTM0Mjk3,2134297,Megan,Patterson,Italian,Brigham Young University,5,4.1,7,100
VGVhY2hlci0yMzg0MDM0,2384034,Justine,Nakata,Mathematics,Brigham Young University,5,4,1,100
VGVhY2hlci0yMDI5MTg0,2029184,Alison,Woods,Physiology,Brigham Young University,3.9,3.1,10,75
VGVhY2hlci0xNjkzNDA2,1693406,Lindsay,Livingston,Theatre & Media Arts,Brigham Young University,4.1,3.4,8,100
VGVhY2hlci0yMjIwOTQx,2220941,Marissa,Compton,Writing,Brigham Young University,5,3.2,5,100
VGVhY2hlci01NzMzODg=,573388,Michael,Rutter,English,Brigham Young University,3.1,3.4,13,50
VGVhY2hlci0zMTcwNzI=,317072,Raisa,Solovyova,Languages,Brigham Young University,3.7,2.9,35,70
VGVhY2hlci0yMjc0OTk2,2274996,Sheilagh,Fox,Psychology,Brigham Young University,2.5,3,2,0
VGVhY2hlci0yMTI0MjY0,2124264,Brandon,Dabling,Political Science,Brigham Young University,3.7,3.4,26,52
VGVhY2hlci0yMzEzNjc2,2313676,Christian,White,French amp Italian,Brigham Young University,5,3.5,2,100
VGVhY2hlci00MjYwMTc=,426017,Roger,Baker,Mathematics,Brigham Young University,2.7,2.5,20,25
VGVhY2hlci0xMjY2NTk3,1266597,LeGrand (Buddy),Richards,Educational Leadership,Brigham Young University,3.6,1.8,14,100
VGVhY2hlci0yMzM3NzQ3,2337747,Heather,Francis,Dance,Brigham Young University,5,4,1,100
VGVhY2hlci0xODM1ODQ2,1835846,Peidong,Liu,Mathematics,Brigham Young University,4.5,2.2,6,100
VGVhY2hlci0yMzU4MjE1,2358215,Thomas,Draper,Mathematics,Brigham Young University,5,3.5,2,100
VGVhY2hlci03NDAwMzA=,740030,Heather,Howard,Economics,Brigham Young University,3,3.3,25,0
VGVhY2hlci0yMzQ4Mjg3,2348287,Chelsea,Dickson,Mathematics,Brigham Young University,4,3,1,100
VGVhY2hlci0yMzQwMzA1,2340305,Alison,Brimley,English,Brigham Young University,5,3,2,100
VGVhY2hlci05OTU5NzQ=,995974,Joseph,Ogden,Communication,Brigham Young University,4.3,3.7,53,78.9474
VGVhY2hlci02NTE3MzA=,651730,Orlando,Alba,Spanish,Brigham Young University,4,2.5,26,60
VGVhY2hlci0yMzcwOTI3,2370927,Meredith,Hendricks,Art,Brigham Young University,3,4,1,0
VGVhY2hlci0yMzcwNTMx,2370531,Dallin,Hatch,Communication,Brigham Young University,4,2,1,100
VGVhY2hlci0yMjMxNzI3,2231727,Marissa,McQuinn,Dance,Brigham Young University,5,2.4,5,100
VGVhY2hlci0xNDcwNDc1,1470475,Mark,Woodruff,Theatre & Media Arts,Brigham Young University,4.8,1.3,12,100
VGVhY2hlci0xMzM2OTM=,133693,Val,Lambson,Economics,Brigham Young University,3.1,3.9,21,50
VGVhY2hlci0yMDgyODQ3,2082847,Laura,Zientek,Classical Studies,Brigham Young University,4.4,3,4,50
VGVhY2hlci0yMTgwNDc3,2180477,Ian,McArthur,Writing,Brigham Young University,5,2.4,25,100
VGVhY2hlci0yMDUzNjEy,2053612,Brett,Campbell,Psychological Science,Brigham Young University,3.3,2.7,16,55.5556
VGVhY2hlci0yMDU1NjA2,2055606,Joshua,MacKay,Latin,Brigham Young University,3.4,3.8,4,100
VGVhY2hlci03ODYzNDI=,786342,Nicole,Wistisen,English,Brigham Young University,4.7,1.7,14,100
VGVhY2hlci0yMzE0NDAy,2314402,Brandon,Clifford,Family Life,Brigham Young University,3,3.7,7,57.1429
VGVhY2hlci0xOTk5MTQ0,1999144,Scott,Stewart,English,Brigham Young University,4.3,3.3,7,80
VGVhY2hlci0yMDk4MzE4,2098318,Diego,Batista,Spanish,Brigham Young University,4.2,3.2,7,100
VGVhY2hlci0yODEzOTI=,281392,David,Brown,Music,Brigham Young University,4.3,2.1,102,94.1176
VGVhY2hlci01ODMyMTM=,583213,Grant,Boswell,English,Brigham Young University,4.3,2.2,32,100
VGVhY2hlci0xOTE4OTUz,1918953,Kandace,Hugentobler,Biology,Brigham Young University,3.6,3.3,21,55.5556
VGVhY2hlci0xODIyNzEw,1822710,Mickey,Cochran,Religion,Brigham Young University,3.9,1.4,14,0
VGVhY2hlci0xODM1ODc2,1835876,Erin,Meads,Art,Brigham Young University,5,2,4,100
VGVhY2hlci04NjI2OTI=,862692,Donald M.,Davis,Manufacturing & Construction,Brigham Young University,4.1,2.6,43,100
VGVhY2hlci0yMTUwNzY2,2150766,James,Snarr,Physical Education,Brigham Young University,4.3,1.3,3,100
VGVhY2hlci0yMzU3ODQw,2357840,Colton,Elzey,Theatre & Media Arts,Brigham Young University,5,4,1,100
VGVhY2hlci0yMzY0NDA3,2364407,Megan,Harper,Family Studies,Brigham Young University,5,2,1,100
VGVhY2hlci0xMDk3NzE2,1097716,Lise,Crawford,Economics,Brigham Young University,3.3,3.3,16,0
VGVhY2hlci0yMzAzNTAw,2303500,Brian,Perez,Recreation,Brigham Young University,5,1,2,100
VGVhY2hlci0yMzYzNDc5,2363479,Susanne Susie,McGann,Management Communications,Brigham Young University,5,4,1,100
VGVhY2hlci02MDA5OTM=,600993,Scott,Birrell,History,Brigham Young University,4,2.8,12,0
VGVhY2hlci0xODA0MTM2,1804136,Emily,Putnam,Psychology,Brigham Young University,3.5,1.7,10,60
VGVhY2hlci0yMTA4ODgx,2108881,Wesley,Turner,Writing,Brigham Young University,4.3,2.5,6,100
VGVhY2hlci0yMjA2ODY2,2206866,Allison,Kuo,Chinese,Brigham Young University,4.7,2,3,100
VGVhY2hlci00MzM2MzM=,433633,Martin,Fujiki,Communication Disorders,Brigham Young University,3.5,3.5,30,50
VGVhY2hlci0xODU2MTQ5,1856149,Jonathan,Frioux,Art,Brigham Young University,3.8,3,24,83.3333
VGVhY2hlci0yMTExMjg3,2111287,Brent,Adams,Computer Science,Brigham Young University,4.7,3.7,3,100
VGVhY2hlci0yMTg1OTA0,2185904,Bradley,Barney,Statistics,Brigham Young University,3,3.8,4,50
VGVhY2hlci0yMDU3OTIx,2057921,Alaska,Black-Hultz,Education,Brigham Young University,3.5,3.8,4,33.3333
VGVhY2hlci0yMzU5Nzkw,2359790,Jessica,Dayton,Dance,Brigham Young University,5,1,1,100
VGVhY2hlci0yMzU5NjM5,2359639,Dania,Ellingson,Spanish amp Portuguese,Brigham Young University,5,2,1,100
VGVhY2hlci0yMzM0NzA2,2334706,Jeffery,Throckmorton,Health Science,Brigham Young University,3.3,2.3,3,66.6667
VGVhY2hlci0xNjM1MjQ4,1635248,Cara,Wiley,Student Services,Brigham Young University,4.2,1.9,9,0
VGVhY2hlci0yMzU3NzM5,2357739,Eric,Young,Arabic,Brigham Young University,3,5,1,0
VGVhY2hlci0yMzMzMzM1,2333335,Cameron,Faerber,Statistics,Brigham Young University,4,4,1,100
VGVhY2hlci0yMzI3OTc0,2327974,Caroline,Coppersmith,Humanities,Brigham Young University,5,3,1,100
VGVhY2hlci0yMDk0MzE0,2094314,Chris,Hawk,Psychology,Brigham Young University,4.5,2.6,20,92.8571
VGVhY2hlci0yMzU1ODI2,2355826,Sean,Sullivan,Visual Arts,Brigham Young University,4,4,1,100
VGVhY2hlci05ODc3NDU=,987745,Irene,Peery-Fox,Music,Brigham Young University,5,4.8,4,100
VGVhY2hlci0yMjAwMDQ1,2200045,Page,Petrucka,Theatre  Media Arts,Brigham Young University,5,2.3,3,100
VGVhY2hlci0yMzU1MjY3,2355267,David,Waddell,Student Services,Brigham Young University,2,1,1,0
VGVhY2hlci01OTIwNDA=,592040,Bruce,Roundy,Religion,Brigham Young University,4,2,5,50
VGVhY2hlci0yMzIwMDc4,2320078,Stewart,Morley,Dance,Brigham Young University,5,3,1,100
VGVhY2hlci0yMzE0NjQz,2314643,Nathan,Richardson,Spanish amp Portuguese,Brigham Young University,4.7,2.3,3,100
VGVhY2hlci0yMzU0MzUz,2354353,Chrisanne,Schraedel,Humanities,Brigham Young University,5,2,1,100
VGVhY2hlci0xMTA4MjI4,1108228,Annelise,Duerden,English,Brigham Young University,4.9,2.5,4,100
VGVhY2hlci0yMTQ3Nzcy,2147772,Tabitha,Webster,Family Studies,Brigham Young University,2.3,3.9,7,33.3333
VGVhY2hlci0xOTMzNTU3,1933557,Jeffrey,Carter,Religion,Brigham Young University,3.8,2.6,26,0
VGVhY2hlci0yMzUxMTcy,2351172,Kellie,Morgan,Information Technology,Brigham Young University,5,4,1,100
VGVhY2hlci0yMzUwMTgw,2350180,Joanna,Ellsworth,English,Brigham Young University,5,3,1,100
VGVhY2hlci0xOTkzOTMz,1993933,Paul,Schmidt,Spanish,Brigham Young University,3.1,2.8,6,50
VGVhY2hlci0xMDY0ODE=,106481,Randy,Bott,Church History,Brigham Young University,4.8,1.3,341,100
VGVhY2hlci0xMjM4Njcw,1238670,Vance,Randall,Religion,Brigham Young University,3.1,2.5,8,0
VGVhY2hlci0yMzEzMzk1,2313395,Nancy,Madsen,Family Life,Brigham Young University,5,2,1,100
VGVhY2hlci0yNTg1NDM=,258543,Bill,Barrett,Computer Science,Brigham Young University,4,1.8,6,100
VGVhY2hlci0xNTQ0MTMx,1544131,Kirby,Childress,French & Italian,Brigham Young University,5,3,4,100
VGVhY2hlci0yMDY1MTA4,2065108,Debbie,Edmunds,Nursing,Brigham Young University,5,1.3,3,100
VGVhY2hlci0yMjAyNDQ2,2202446,John,Cupp,Biology,Brigham Young University,1,3.5,2,0
VGVhY2hlci0yMzEzNjcw,2313670,Michael,Welch,French amp Italian,Brigham Young University,5,3,1,100
VGVhY2hlci0xNzM2MjIz,1736223,Amy,McCall,Civil Engineering,Brigham Young University,5,3.5,2,100
VGVhY2hlci0yMzQzNDY5,2343469,Chelsea,Toler,Mathematics,Brigham Young University,1,3,1,0
VGVhY2hlci0xODYyNDEx,1862411,Nick,Greer,Business,Brigham Young University,3.6,1.8,29,53.3333
VGVhY2hlci0yMDY1OTA2,2065906,Shiuh-hua ,Wood Chiang,Electrical  Computer Engineering,Brigham Young University,2.7,4.3,7,100
VGVhY2hlci0yMTg5MDI5,2189029,Rex,Wilkins,Spanish,Brigham Young University,2.5,3.3,6,33.3333
VGVhY2hlci0xMTY5NTQ5,1169549,Charvel,Clawson,Psychology,Brigham Young University,4,2,5,100
VGVhY2hlci0yMzEwODY3,2310867,Keegan,Kahl,Ancient Scripture,Brigham Young University,2.7,5,3,100
VGVhY2hlci0xODM0Nzc=,183477,Robert Preece,Burton,Computer Science,Brigham Young University,3.6,3.3,168,38.4615
VGVhY2hlci0yMDU0NjQz,2054643,Meagan,Ricks,Writing,Brigham Young University,4.1,3,4,50
VGVhY2hlci00NDE0NDk=,441449,Boyd,Petersen,English,Brigham Young University,3.5,3,24,50
VGVhY2hlci0yMzM2MzI2,2336326,Linnie,Brown,Art,Brigham Young University,3,3,1,0
VGVhY2hlci0yMTE3NDEz,2117413,Matthew,Beesley,Mathematics,Brigham Young University,4.1,3,9,77.7778
VGVhY2hlci0yMjkzOTgy,2293982,Emily,Furner,Writing,Brigham Young University,3.3,4,3,33.3333
VGVhY2hlci01OTU5NzI=,595972,Keith,Leatham,Mathematics Education,Brigham Young University,3.8,2.4,18,100
VGVhY2hlci0yMjI4ODE4,2228818,Alison,Blackburn,Writing,Brigham Young University,5,3.7,3,100
VGVhY2hlci0xMDIxNjc1,1021675,Eugene,Cole,Health & Physical Education,Brigham Young University,4.7,2.6,30,100
VGVhY2hlci0yMDI1MjA4,2025208,Jeffrey,Lund,Computer Science,Brigham Young University,4.2,3.8,4,100
VGVhY2hlci0yMjQyNzQ2,2242746,Lisa,Roylance,Writing,Brigham Young University,3.5,3,2,50
VGVhY2hlci0yODc0OTk=,287499,Brent,Slife,Psychology,Brigham Young University,4.4,3.6,36,100
VGVhY2hlci0zNTMzNTE=,353351,Steve,Call,Music,Brigham Young University,3.5,2.7,29,66.6667
VGVhY2hlci0yMjU0NDA3,2254407,Meghan,Rimmasch,Writing,Brigham Young University,5,2,2,100
VGVhY2hlci0xMjI2NjMz,1226633,Leslie,Kawai,Business,Brigham Young University,3.6,3.7,36,66.6667
VGVhY2hlci00NDA5OTE=,440991,Stacy,Taniguchi,Recreation,Brigham Young University,3.4,3,16,50
VGVhY2hlci0yMzI2MDE2,2326016,Shayne,Sorenson,Chemistry,Brigham Young University,5,3,1,100
VGVhY2hlci0yMTgyMTAw,2182100,Wyeth,Thomas,English,Brigham Young University,3,3,1,100
VGVhY2hlci0xNTYwNTc0,1560574,Cherise,Bacalski,Writing,Brigham Young University,4.9,1.8,18,100
VGVhY2hlci0yMjIyMDM4,2222038,Stephanie,Harrison,Spanish,Brigham Young University,5,2.7,3,100
VGVhY2hlci00OTUwNTg=,495058,Kevin,Kelly,Communication,Brigham Young University,4.3,1.9,18,100
VGVhY2hlci0yMzMxNDg0,2331484,Morgan,Call,Spanish,Brigham Young University,5,3,1,100
VGVhY2hlci03MTk4Mjc=,719827,Delys,Snyder,Linguistics,Brigham Young University,4.2,3.2,23,100
VGVhY2hlci0xMDUxMTAx,1051101,Chad West,Barksdale,Visual Arts,Brigham Young University,3,3.9,23,66.6667
VGVhY2hlci0xMjk0Mjkz,1294293,Kevin,Stocks,Accounting,Brigham Young University,4.8,3.7,19,100
VGVhY2hlci0xNDM0Nzk1,1434795,Lisa,Swenson,Communication,Brigham Young University,4.1,1.7,26,90
VGVhY2hlci0yMTU0ODEy,2154812,Conner,Bassett,Comparative Literature,Brigham Young University,5,4,4,100
VGVhY2hlci00OTI5MDM=,492903,Heather,Wiseman,Languages,Brigham Young University,4.7,2.2,5,100
VGVhY2hlci0zNTA4Nzc=,350877,Bret,Hess,Physics,Brigham Young University,2.5,3.6,72,11.1111
VGVhY2hlci0yMzIyMTI2,2322126,Nick,Top,Psychology,Brigham Young University,5,3,2,100
VGVhY2hlci0yMzEzNjY4,2313668,Trevor,Hawkins,French amp Italian,Brigham Young University,5,2,2,100
VGVhY2hlci00OTY4ODI=,496882,Kenneth,Kuttler,Mathematics,Brigham Young University,2.8,4.1,40,75
VGVhY2hlci0yMTY5MTUx,2169151,Chris,Tong,Economics,Brigham Young University,4,4,3,100
VGVhY2hlci0yMjIwNDE2,2220416,Heidi,Webb,Music,Brigham Young University,3,3,1,100
VGVhY2hlci01Mzg2NTU=,538655,Kevin,Stoker,Communication,Brigham Young University,3.5,2.8,29,50
VGVhY2hlci01ODkzNzI=,589372,Jack,Sites,Biology,Brigham Young University,3.2,3.7,22,100
VGVhY2hlci0xMzE5Mzc5,1319379,Julie,Swallow,English,Brigham Young University,4.2,3.4,21,100
VGVhY2hlci0yMDUwOTY1,2050965,Robin,Pfister,Student Life,Brigham Young University,5,1,9,100
VGVhY2hlci03NDUwNDM=,745043,Lane,Steinagel,Linguistics,Brigham Young University,3.9,3.8,6,0
VGVhY2hlci0xNzg0NDUz,1784453,Mary Jane,McGuire,Family Studies,Brigham Young University,3.8,3,3,100
VGVhY2hlci0yMjg5MTQ5,2289149,Brian,Mathias,Music,Brigham Young University,5,2,1,100
VGVhY2hlci0yMDIzMjY2,2023266,John,Carter,Economics,Brigham Young University,3.8,2.8,8,66.6667
VGVhY2hlci0yMjkxMjYy,2291262,Jennifer,Thorup,Writing,Brigham Young University,5,3.8,4,100
VGVhY2hlci0yMTY2NDM2,2166436,Kristi,Harmon,Fine Arts,Brigham Young University,5,3,2,100
VGVhY2hlci0xNDE0NjY5,1414669,Xanthe,Farnworth,English,Brigham Young University,4.7,2.6,19,100
VGVhY2hlci04NDk0MDQ=,849404,Veronica,Bastian,Russian,Brigham Young University,4.9,2.5,8,100
VGVhY2hlci0yMjc4MDQ2,2278046,Alicia,Fairbanks,Russian,Brigham Young University,5,2.5,2,100
VGVhY2hlci0yMDUxNjIz,2051623,Ben,Schoonmaker,Mathematics,Brigham Young University,2.4,3.5,12,20
VGVhY2hlci0yMjIyODk4,2222898,Anna,Houston,Dance,Brigham Young University,5,1.7,3,100
VGVhY2hlci0yMDU2MTM3,2056137,Michelle,Budge,Communication,Brigham Young University,4.3,3,3,100
VGVhY2hlci0yMTk0ODYz,2194863,Colton,Griffiths,Communication,Brigham Young University,4.7,2.3,3,100
VGVhY2hlci0xNzc3Mjg1,1777285,Ben,Hopkin,Theatre & Media Arts,Brigham Young University,4.7,2.1,10,100
VGVhY2hlci0yMjQ4MjE5,2248219,Richard,McMurtrey,Neuropsychiatry,Brigham Young University,5,3,2,100
VGVhY2hlci0yMDAwNjUx,2000651,Katherine,Payne,Information Systems,Brigham Young University,4.4,2.9,8,100
VGVhY2hlci0yMzA2MTM3,2306137,Jared,Pierce,Music,Brigham Young University,5,2,2,100
VGVhY2hlci0yMzIxMzA1,2321305,McKenna,Rasband,French amp Italian,Brigham Young University,5,3,1,100
VGVhY2hlci0yMzIxMDE0,2321014,McKenna,Snell,French amp Italian,Brigham Young University,5,3,1,100
VGVhY2hlci0xODcxNTAy,1871502,Rob,Schonlau,Finance,Brigham Young University,4.4,3.5,13,100
VGVhY2hlci0yMjc1NTgx,2275581,Mike,Romney,Dance,Brigham Young University,5,2,2,100
VGVhY2hlci0xOTcxMzUx,1971351,Bronson,Argyle,Business,Brigham Young University,5,4,1,100
VGVhY2hlci0yMzE5NzM0,2319734,Megan,Langford,Secondary Education,Brigham Young University,2,4,1,0
VGVhY2hlci0zODMyMDI=,383202,Maria Isabel De Blas,Williams,Languages,Brigham Young University,4.4,2.1,23,100
VGVhY2hlci0xODU3ODA4,1857808,Terry,Seamons,Psychology,Brigham Young University,3.6,2.5,6,100
VGVhY2hlci0xMDU0MzMw,1054330,Mary,Goodwin,Health Science,Brigham Young University,3.7,2.3,3,0
VGVhY2hlci0yMjc3MjIw,2277220,Kristina,Gerber,Dance,Brigham Young University,5,3,2,100
VGVhY2hlci0yMjUxMzQ3,2251347,Gary,Provance,Business,Brigham Young University,2,2,1,0
VGVhY2hlci0yMDM2OTA5,2036909,Christopher,Bunker,Art,Brigham Young University,4.6,3.4,5,100
VGVhY2hlci00ODg3Njg=,488768,Zina Nibley,Petersen,English,Brigham Young University,3.1,2.9,67,20
VGVhY2hlci0xNTIzMTAx,1523101,Amber,Watson,English,Brigham Young University,4.7,1.8,13,100
VGVhY2hlci0xODYwNjA3,1860607,Shannon,Vance,Dance,Brigham Young University,2,4.3,12,100
VGVhY2hlci05MDMwMjU=,903025,Elizabeth Brinton,Fawcett,Family & Consumer Science,Brigham Young University,3.5,3.4,8,100
VGVhY2hlci0xMjE0Njgw,1214680,Marill,Christiansen,Nutrition & Food Science,Brigham Young University,4.5,2.8,6,100
VGVhY2hlci0yMTkyNjA4,2192608,Stephen,Beus,Music,Brigham Young University,4.3,3.2,4,75
VGVhY2hlci0zMDkyNDU=,309245,Susan,Jorgenson,English,Brigham Young University,4.8,2.1,17,100
VGVhY2hlci00ODU2NDY=,485646,Conan,Albrecht,Information Systems,Brigham Young University,4.3,3.1,27,100
VGVhY2hlci0xMjE3MzYw,1217360,Neal,Bangerter,Electrical Engineering,Brigham Young University,4.9,3.1,15,100
VGVhY2hlci0yMDYwNTY0,2060564,Kenneth,Christiansen,Chemistry,Brigham Young University,2.3,4,3,0
